,WSR0,WSR7,WSR8,WSR9,WSR10,WSR11,WSR12,WSR13,WSR14,WSR15,WSR16,WSR17,WSR18,WSR19,WSR20,WSR21,WSR_PK,WSR_AV,T0,T85,RH85,U85,V85,HT85,T70,RH70,U70,V70,HT70,RH50,U50,V50,KI,TT,SLP,SLP_,Precp,Result
4016,2.1921202100763018,1.8928365546148196,1.6007163445385182,1.4050144117696262,0.8136105462318429,1.6093124790007347,1.6136105462318429,2.1121778571548067,3.0085961344622167,2.3179086134629507,2.0207739916170233,1.6214903361555413,0.3186249580014691,0.8078797899236985,0.10931247900073457,0.010028823539252607,3.0136105462318428,1.4050144117696262,27.28209138653705,18.993552899153336,0.6712894201693325,-4.424025516791048,-2.053882247883344,1546.525072058848,10.080658697460013,0.2622206680694059,-5.50456976888261,-3.515859189051942,3188.4606010503817,0.18906875209992655,1.5597274495599394,-0.5230086470617757,18.816978214351437,41.7876080882722,10135.035817226926,10.035817226925902,0.0,1.0
4017,1.9968790064124704,1.7153445512840637,1.7815344551284065,2.752275641027251,3.026137820513626,2.1661899038443426,2.9292588141011553,2.8215865384591234,2.0801041666614344,1.375552884606932,1.7201562499921512,3.132379807688685,2.492327724357968,1.5738621794863745,1.4,1.4815344551284064,4.247724358972749,2.1,27.164499198723785,17.121586538459123,0.85,2.4293104968063233,3.107086939109789,1544.7002604166537,8.215344551284064,0.6759947916669282,5.17872516027408,7.8856041666865515,3178.1079326922954,0.3779843750007849,5.566280448734774,5.541989182708307,32.99206730770438,48.467620192311315,10148.15344551284,43.53705929494223,2.7150973557759324,1.0
4018,0.3676237897792963,0.7748022131240184,1.5748022131240185,1.739554633565426,1.3748022131240185,1.5409903182343703,1.9129211620205,1.814356846689444,2.9086141080136665,2.476237897792963,4.264752420441408,3.563316735772463,3.197128630662111,2.8590096817656296,2.3913858919863333,2.2280691562138704,4.298564315331055,1.6690594744482408,24.260445366434574,16.795692945993167,0.6301435684668945,-4.219267496631637,2.4022326417538094,1558.4928215766554,9.943861687572259,0.03,-2.556841493728322,0.3404365149816222,3183.330940525552,0.11266334715449261,-1.1666481325788167,-4.1854937752627235,-5.768268326944314,44.724553249710965,10160.0,20.0,0.0,1.0
4019,1.4854879321697447,2.0038288204060968,2.496748333001858,2.8417572942169538,2.8986996399195712,2.889633727017805,2.9638013773285388,2.993585955092768,2.993415726258543,3.139824969978959,3.1687515094434664,2.880358214554709,2.4913254607292936,2.3373223923119446,2.0409634501434892,1.8587493112371647,4.025893637505094,2.2382447883427354,18.58816791290802,16.737633582581605,0.03750534330326416,0.8961084024634998,-0.6557373758504539,1534.1279388167952,5.998931339347168,0.1887526716516321,5.629564853747784,-2.6955587081549175,3157.875267165163,0.05501068660652832,3.014625968771509,-2.319351121617218,-19.60648878382782,12.804274642611327,10158.752671651631,-33.12900747744812,0.0,1.0
4020,0.5498706038944869,1.399741207788974,1.299482415577948,1.649870603894487,0.7506469805275651,1.451423357160643,1.6511645649496172,1.6490942272614089,2.102846714321286,2.4036230909543645,1.4478002662062788,1.7966357012566616,1.599482415577948,1.099223623366922,1.0997412077889739,1.149870603894487,3.450905772738591,1.2,26.64857664283936,19.29948241557795,0.6499741207788974,-3.059094227261409,-2.075962841507994,1537.4961181168346,7.4981884545228175,0.729870603894487,-3.65589283312804,-4.458636030564916,3174.235119447866,0.24524585260047474,-7.54057697214761,-4.773320169584487,33.37506469805275,44.05711678580321,10115.0,-7.493530194724349,0.014961181168346096,1.0
4021,1.0580585721155509,1.007625714160809,1.2809357145979776,1.564818570366876,0.8838828557688985,1.0610057132864716,2.1,2.322877142482427,2.5610057132864714,2.7686314274472807,3.7114385712412137,3.7961871429195955,3.384748571678382,2.592374285839191,2.192374285839191,1.6,3.826689999562831,1.6114385712412136,26.397918574738565,16.769497143356766,0.5438994286713529,-0.4865168563809346,-0.015146430288876939,1544.7140357189696,8.39237428583919,0.0507625714160809,-3.9192558550257117,-3.4722674342671116,3165.347485716784,0.02,-2.754280714379393,-6.67861114746615,-1.5592742814675042,40.41871429195955,10140.19064285402,-0.762571416080895,0.0,1.0
4022,1.0182025825304586,1.4050943408976346,1.736405165060917,2.660675275101528,2.779851044244505,3.091986099264811,3.0798510442445046,3.54247269257107,3.7050943408976345,3.3929592858773288,3.2182025825304583,3.3878649449796945,2.8373783516734354,2.3,2.306067527510153,1.7,4.143445879183588,1.9868917583671761,20.078877857631987,14.365769615999163,0.5314081428245342,2.6059863934983865,-4.802879981578597,1494.1468222546912,7.466742802611681,0.15,9.43511718168114,-9.931367435459325,3116.78877857632,0.25585004940414485,20.319570017989783,-3.5574637592802185,5.18119662024576,39.57804865257316,10110.0,41.86891758367176,0.0,1.0
4023,1.1353074895345547,1.5353074895345546,2.729964758456211,2.4866431723041407,1.6732863446082813,1.881300441225797,1.4433215861520703,2.4753779726221325,1.9267136553917186,2.5620211449262733,3.018699558774203,3.3320563864700627,3.0807207037004765,3.0893145378433124,2.4406502206128984,1.7919859033824843,4.013356827695859,1.7486643172304142,27.235307489534556,21.08931453784331,0.6091985903382484,-3.515877004186178,-1.3333897827782992,1584.8397180676498,8.937978855073727,0.6383971806764969,-6.225413214165922,-0.3369910148193329,3230.7195066183867,0.19566784138479298,-6.33722519629081,-1.7430192080543638,33.981590309988455,47.37537797262213,10162.433215861522,-15.0,0.0,1.0
4024,1.033057996233404,1.5525623894535312,2.1991739887002124,2.766115992466808,2.7,1.879669595480085,1.3932231984933616,1.8601652022599575,2.3940492097931494,3.0940492097931496,2.987272408286511,2.906776801506638,2.0601652022599577,1.7601652022599577,1.2533884007533191,1.2466115992466809,3.5135536030132766,1.6398347977400425,25.386446396986724,16.50595079020685,0.6287272408286511,-1.9644133565347317,-0.7350927911095848,1530.504130056499,9.213553603013278,0.33728927939734465,-1.8019992982303243,-6.829158872013568,3167.4404920979314,0.07338840075331918,3.4017363781537435,-4.211257642484704,15.958926185310276,37.93264499058351,10130.338840075332,10.33884007533192,0.0,1.0
4025,0.9655486988714314,2.10812986365715,2.431097397742863,2.6912261875095274,2.654064931828575,2.456774886380958,2.2310973977428628,2.391226187509527,2.491226187509527,3.270968607976198,3.5310973977428626,3.3655486988714314,2.7027099545523834,2.054064931828575,1.8797424204666708,1.579742420466671,3.679742420466671,1.979742420466671,21.235095249961894,15.534451301128568,0.396954655109046,1.3465682858090524,-1.6277300784352473,1568.0877381249047,7.540515159066659,0.2610839818209534,4.1026697067866555,-3.0272122346423753,3191.290313920238,0.12655486988714315,7.0598068153500035,-7.512116984680484,3.549034076750016,36.65225382091663,10191.283874431905,22.432251136190416,0.0,1.0
4026,0.31222685188382654,1.2713969907966964,1.4537114198063776,1.9475979938644643,1.9475979938644643,1.4713969907966966,1.9122268518838266,1.9768557099031887,2.9823144290096812,3.2122268518838264,3.2122268518838264,2.6299124228741455,1.9299124228741453,1.75917013891287,1.9061134259419132,1.1122268518838265,3.2122268518838264,1.4299124228741453,15.648907407535306,13.142139274757971,0.22469432870290434,-1.304957060080468,-2.5524453703767653,1556.1801292440803,5.923798996932232,0.12482527006998853,-0.9129920909308099,-1.5938644676157743,3166.771830633209,0.052991242287414544,0.9718544369380957,-4.2566584492091675,-10.468999227878138,28.56047955258371,10195.0,-1.4628858019362245,0.0,1.0
4027,1.1209142845354025,2.0864519467658935,2.0621506489219645,1.3655376622304911,1.6553766223049116,1.7378493510780355,1.041236364386562,1.0169350665426329,1.5892467553901772,1.864945457546248,1.5169350665426329,2.6966129866914734,2.3898389600744205,2.617527271226876,2.48983896007442,1.3790857154645975,3.3067740266170533,1.5,25.958171430929195,18.94123636438656,0.7124301297843929,-1.271634286185839,0.9047584401116305,1549.5,9.796612986691473,0.3633870133085266,-0.09980571711503372,-1.3566722071598978,3188.6892467553903,0.17966129866914735,2.1673828527809893,-0.9971459709072923,24.58696104405167,46.16223375632043,10136.553766223049,8.446233776950885,0.0,1.0
4028,0.21279968208507008,1.4277326445176517,1.4554652890353035,0.48106465320544384,0.7767980925104204,1.553332008687792,1.3511987283402804,1.1639984104253505,1.659731849730327,1.866131690772862,2.249065447992769,2.049065447992769,1.6426656069502337,1.6191995231276053,1.7191995231276052,1.706399841042535,2.2575985693828153,1.1383990462552103,25.782669580886857,18.931999205212673,0.5333868309227139,-3.067415632917993,-7.117472442121227,1493.9680007947873,9.2,0.33722673554823485,-2.4662169045777125,-10.33811242622548,3131.4893335982624,0.14149329624325818,5.8514589307367055,-8.494242130030031,15.835737413241601,36.72346608382263,10070.533320086877,9.46667991312208,0.0,1.0
4029,0.30451177292403464,1.4612794323100866,1.6270706375442079,2.179326524006225,2.065791205234121,2.047744113537983,2.209023545848069,2.2477441135379825,1.8909764541519307,2.5,3.2387205676899136,2.8342087947658787,2.2387205676899136,2.4135353187721043,1.7477441135379828,1.3,3.2387205676899136,1.6045117729240346,16.304511772924034,15.2018853886264,0.1489091065525532,-0.21555574675342815,0.8815083109011187,1524.9774411353799,9.118047091696138,0.10360941833922771,2.019440963301741,1.6210233737699837,3151.0319858077523,0.02,4.025151489079078,-1.6343166541717342,-33.90491517020796,9.637913773122069,10147.6127943231,-20.0,0.0,1.0
4030,0.5043648996579295,1.104885968856897,1.5478175501710352,2.0809771937713797,2.838045612457241,2.595114031143103,3.4478175501710355,3.4858631626282763,4.157589487884829,4.233680712799312,3.852703519027932,3.6527035190279324,3.371726325256553,2.8907491314851734,2.366840356399656,2.2336807127993117,4.233680712799312,2.0858631626282764,14.371205256057586,9.348338619370002,0.521902280622862,3.014006192025351,-4.5816417460233785,1502.2801314014396,0.9812377283708631,0.31385666816562086,12.777074459492562,-6.603628605879415,3085.4729648097205,0.09136157681727561,22.91078160379845,-9.358429239409876,1.7635175951396616,37.15915269548174,10147.609122491449,30.95114031143103,0.0,1.0
4031,0.8916134004107169,2.2442264576009463,2.628944108528441,2.485926561538992,2.09296421363278,1.8901329743671091,1.6789533296496797,1.8182684283939954,1.682070333162285,2.2641411904028836,2.0797087627271043,2.0215670820948546,1.6892450245920596,2.405371193708894,2.374666702068928,2.0845076439423558,3.349845557643273,1.7480427790168798,19.458556421754764,14.23064045992808,0.42540393101078783,1.4890965776706224,-2.75945272852751,1539.968451374038,7.90179261354549,0.10621653673678524,3.9433412395073693,-4.087385293319669,3163.5855642175475,0.0711711284350953,4.538011522134486,-5.64413249856347,-12.722538121190215,26.30626228814816,10162.792782108774,-32.20721789122617,0.0,1.0
4032,0.5246035129218252,1.0225532201783396,2.030754391152281,2.0205029274348543,1.328704098408796,1.424603512921825,0.8184526346913689,0.4225532201783395,1.4876982435390875,1.0225532201783396,1.7123017564609126,2.1,2.193849121769544,1.7369052693827376,1.428704098408796,1.5123017564609125,2.2266538056653107,1.2123017564609126,26.72255322017834,19.34510644035668,0.7281547365308632,-3.015740819681759,0.31974068484356266,1578.2665380566532,9.4,0.7195899414513028,-3.8041470199300496,-0.05059579632101152,3220.930561476132,0.16020502927434854,-10.79468067892996,-3.397083155716042,33.15228246495888,42.28611229522639,10169.897485362826,-5.205029274348544,0.0,1.0
4033,0.6,1.4382583914423217,1.4588389276282145,1.6382583914423217,0.6852248256730347,0.9205805361858928,1.3440637533012492,1.8559362466987508,1.1440637533012492,1.1234832171153566,2.0736141019551795,2.9765167828846435,1.635355710512858,1.2147751743269652,1.0970973190705362,1.1794194638141073,2.9765167828846435,1.1794194638141073,26.706067131538575,19.41767785525643,0.6435355710512858,-3.132162761490448,-3.518574836503233,1539.8232214474358,8.076516782884642,0.7264906059166789,-3.205039265451947,-3.1734832171153564,3178.868070509776,0.15,-5.596095629951874,-3.6697952271469525,32.04313595219581,41.505805361858926,10116.029026809294,-8.970973190705363,0.023825839144232176,1.0
4034,0.1040520056412948,1.3167583954869642,1.2872936101543306,0.8121560169238844,1.220810401128259,0.8456728078978126,1.1167583954869642,1.6670335819478566,1.9751375932304462,2.583791977434821,3.679739971793526,3.4462231808195973,2.8335167909739285,2.0167583954869643,1.7959479943587051,1.8167583954869642,3.783791977434821,1.437568796615223,24.48269123159125,18.58729361015433,0.6904052005641295,-2.8912156016923882,0.5546223180819597,1581.1675839548695,8.845672807897813,0.6883241604513036,-4.059244636163919,1.2966283813837272,3219.7081040112826,0.46092047571261596,-4.729454408342677,-1.5332065067397374,32.62486240676955,44.57568796615223,10177.918959887174,-8.959479943587052,0.0,1.0
4035,1.2776983362502805,1.2665475043754209,1.3,1.3223016637497196,1.4219441768759817,1.0,1.744603327499439,1.589206654998878,1.7892066549988779,3.410793345001122,3.8776983362502806,4.0665475043754205,3.7553966725005608,2.7776983362502805,2.3776983362502806,1.7776983362502805,4.0665475043754205,1.7776983362502805,25.88920665499888,16.08920665499888,0.5588849168125141,0.599535267064141,-2.447848204878675,1541.8902791156202,9.021944176875982,0.023345249562457926,0.8212718256947792,-7.356196891380582,3161.057541593743,0.028884916812514025,1.078284063006059,-8.648134194377665,-11.784201838766549,39.02301663749719,10140.0,-13.327375218771039,0.0,1.0
4036,0.16672311596645062,0.9199322608402593,1.1866553768067098,0.6667231159664506,1.6265198984872284,2.5932430144536793,2.6532091448738084,2.799830652100648,2.6532091448738084,2.9532091448738087,2.9332768840335492,3.2131752752939384,2.8665537680670985,1.78665537680671,1.01334462319329,0.6266892463865803,3.2798983912603887,1.4332768840335492,14.379729043361037,10.013683318991994,0.5666045724369043,-4.977600338957529,-3.0777019476971406,1568.3361557983226,4.113683318991994,0.05332768840335493,-4.062684166385818,2.4055901780835685,3159.1385266689135,0.07201016087396112,4.9336494494121235,-1.5504724810754098,-11.8902116826931,35.29779847730842,10219.003386957987,-14.00338695798704,0.0,1.0
4037,0.7076816224233291,1.5537713569633034,1.4307264896933163,0.9307264896933162,0.8,1.233379636165574,0.9410612585889031,1.507681622423329,1.8,0.789665231104413,2.2435754965644388,2.7794693707055487,2.5717877482822193,2.6,2.1717877482822194,1.6512571189877678,2.7794693707055487,1.4435754965644387,25.446089734539974,20.256285594938838,0.5318016391318916,-2.9614390885369604,-0.6263967217362167,1590.3456730090497,9.123044867269988,0.39641061258588906,-3.4491346018099613,-1.8381427974694193,3230.935060423161,0.28615918878833546,-5.825432699095019,-1.0215363244846658,23.007681622423327,43.297485762024465,10180.0,1.7177987328560578,0.0,1.0
4038,1.3909627079050746,3.305804621056391,3.8322557763204887,3.3264511552640976,3.0322557763204885,2.358706931584586,2.0529023105281956,1.4058046210563908,1.2909627079050745,0.6529023105281954,0.7438650184332698,1.679353465792293,1.741293068415414,2.3941953789436092,1.938060397376879,2.1058046210563908,3.8322557763204887,1.9058046210563908,26.60580462105639,21.991623428925756,0.4655474260546051,-1.3251793670681418,-1.7159886505496225,1560.3515808684867,10.320646534207707,0.5509037292094925,-3.5364134567879733,-0.6630792466149412,3212.8967673289617,0.1805143900035712,-2.169360559198779,-3.8621449123358107,29.26774422367951,44.68449736582801,10133.967673289615,-13.677442236795116,0.0,1.0
4039,0.10531656942222081,0.9542613380148182,1.7542613380148182,1.354261338014818,1.1106331388444417,2.040422092562961,1.7,2.4808441851259224,2.940422092562961,2.6510552314074025,2.5351055231407402,2.7840502917333376,2.140422092562961,1.419155814874078,0.8595779074370389,0.959577907437039,3.1702110462814805,1.3297889537185195,21.691477323970364,16.602110462814807,0.5322361921481493,-2.4782873823170313,-1.4194602605807365,1552.4362819917037,8.00422092562961,0.20978895371851947,-1.1728774134696325,-1.020641221321483,3177.079748541333,0.04861607545481429,0.3254710383644106,-3.0019559938726146,2.76442747973337,37.9739649747852,10161.489447685926,-5.265828471111041,0.0,1.0
